x,y,label
178.5,79.5,False
173.5,67.5,False
168.5,51.5,False
163.5,35.5,False
158.5,19.5,False
153.5,3.5,False
151.0,-8.5,False
150.0,-19.0,True
138.5,-19.5,False
133.5,-4.5,False
128.5,13.5,False
123.5,31.5,False
118.5,46.5,False
113.5,55.5,False
108.5,55.5,False
103.5,43.5,False
98.5,27.5,False
93.5,11.5,False
88.5,-4.5,False
83.5,-20.5,False
85.0,-27.0,True
73.5,-27.5,False
68.5,-12.5,False
63.5,5.5,False
58.5,23.5,False
53.5,38.5,False
48.5,47.5,False
43.5,47.5,False
38.5,35.5,False
33.5,19.5,False
28.5,3.5,False
23.5,-12.5,False
25.0,-19.0,True
13.5,-19.5,False
8.5,-4.5,False
3.5,13.5,False
-1.5,31.5,False
-6.5,46.5,False
-11.5,55.5,False
-16.5,55.5,False
-21.5,43.5,False
-26.5,27.5,False
-31.5,11.5,False
-36.5,-4.5,False
-35.0,-11.0,True
-46.5,-11.5,False
-51.5,3.5,False
-56.5,21.5,False
-61.5,39.5,False
-66.5,54.5,False
-71.5,63.5,False
-76.5,63.5,False
-81.5,51.5,False
518.5,-213.5,False
516.0,-225.5,False
515.0,-236.0,False
506.0,-257.5,False
498.5,-277.5,False
493.5,-295.5,False
490.5,-311.5,False
489.5,-325.0,False
490.0,-337.0,False
485.0,-353.0,False
480.0,-369.0,False
470.0,-380.0,True
458.5,-380.5,False
453.5,-365.5,False
448.5,-347.5,False
450.0,-320.0,True
438.5,-320.5,False
433.5,-305.5,False
428.5,-287.5,False
423.5,-269.5,False
418.5,-254.5,False
420.0,-236.0,True
408.5,-236.5,False
403.5,-221.5,False
398.5,-203.5,False
400.0,-176.0,True
388.5,-176.5,False
383.5,-161.5,False
378.5,-143.5,False
373.5,-125.5,False
368.5,-110.5,False
363.5,-101.5,False
358.5,-101.5,False
353.5,-113.5,False
348.5,-129.5,False
343.5,-145.5,False
338.5,-161.5,False
333.5,-177.5,False
331.0,-189.5,False
330.0,-200.0,True
318.5,-200.5,False
313.5,-185.5,False
308.5,-167.5,False
303.5,-149.5,False
298.5,-134.5,False
293.5,-125.5,False
288.5,-125.5,False
283.5,-137.5,False
278.5,-153.5,False
273.5,-169.5,False
268.5,-185.5,False
263.5,-201.5,False
265.0,-208.0,True
253.5,-208.5,False
248.5,-193.5,False
243.5,-175.5,False
238.5,-157.5,False
240.0,-133.0,True
228.5,-133.5,False
223.5,-118.5,False
218.5,-100.5,False
213.5,-82.5,False
215.0,-58.0,True
203.5,-58.5,False
198.5,-43.5,False
193.5,-25.5,False
188.5,-7.5,False
183.5,7.5,False
178.5,16.5,False
173.5,16.5,False
168.5,4.5,False
163.5,-11.5,False
158.5,-27.5,False
153.5,-43.5,False
155.0,-50.0,True
143.5,-50.5,False
138.5,-35.5,False
133.5,-17.5,False
128.5,0.5,False
123.5,15.5,False
118.5,24.5,False
113.5,24.5,False
108.5,12.5,False
103.5,-3.5,False
98.5,-19.5,False
100.0,-26.0,True
88.5,-26.5,False
83.5,-11.5,False
78.5,6.5,False
73.5,24.5,False
68.5,39.5,False
63.5,48.5,False
58.5,48.5,False
53.5,36.5,False
48.5,20.5,False
43.5,4.5,False
38.5,-11.5,False
40.0,-18.0,True
28.5,-18.5,False
23.5,-3.5,False
18.5,14.5,False
13.5,32.5,False
8.5,47.5,False
3.5,56.5,False
-1.5,56.5,False
-6.5,44.5,False
-11.5,28.5,False
-16.5,12.5,False
-21.5,-3.5,False
-20.0,-10.0,True
-31.5,-10.5,False
-36.5,4.5,False
-41.5,22.5,False
-46.5,40.5,False
-51.5,55.5,False
-56.5,64.5,False
-61.5,64.5,False
-66.5,52.5,False
-71.5,36.5,False
-76.5,20.5,False
-75.0,14.0,True
418.5,242.5,False
413.5,257.5,False
408.5,275.5,False
403.5,293.5,False
398.5,308.5,False
393.5,317.5,False
388.5,317.5,False
383.5,305.5,False
378.5,289.5,False
373.5,273.5,False
368.5,257.5,False
363.5,241.5,False
361.0,229.5,False
360.0,219.0,True
348.5,218.5,False
343.5,233.5,False
338.5,251.5,False
333.5,269.5,False
328.5,284.5,False
323.5,293.5,False
318.5,293.5,False
313.5,281.5,False
308.5,265.5,False
303.5,249.5,False
298.5,233.5,False
293.5,217.5,False
291.0,205.5,False
290.0,195.0,False
281.0,173.5,False
273.5,153.5,False
268.5,135.5,False
265.5,119.5,False
264.5,106.0,False
260.0,99.0,True
248.5,98.5,False
243.5,113.5,False
238.5,131.5,False
233.5,149.5,False
228.5,164.5,False
223.5,173.5,False
218.5,173.5,False
213.5,161.5,False
208.5,145.5,False
203.5,129.5,False
198.5,113.5,False
193.5,97.5,False
191.0,85.5,False
190.0,75.0,False
181.0,53.5,False
173.5,33.5,False
168.5,15.5,False
165.5,-0.5,False
165.0,-5.0,True
153.5,-5.5,False
148.5,9.5,False
143.5,27.5,False
138.5,45.5,False
133.5,60.5,False
128.5,69.5,False
123.5,69.5,False
118.5,57.5,False
113.5,41.5,False
108.5,25.5,False
103.5,9.5,False
98.5,-6.5,False
96.0,-18.5,False
95.0,-29.0,True
83.5,-29.5,False
78.5,-14.5,False
73.5,3.5,False
68.5,21.5,False
63.5,36.5,False
58.5,45.5,False
53.5,45.5,False
48.5,33.5,False
43.5,17.5,False
38.5,1.5,False
33.5,-14.5,False
35.0,-21.0,True
23.5,-21.5,False
18.5,-6.5,False
13.5,11.5,False
8.5,29.5,False
3.5,44.5,False
-1.5,53.5,False
-6.5,53.5,False
-11.5,41.5,False
-16.5,25.5,False
-21.5,9.5,False
-26.5,-6.5,False
-25.0,-13.0,True
-36.5,-13.5,False
-41.5,1.5,False
-46.5,19.5,False
-51.5,37.5,False
-56.5,52.5,False
-61.5,61.5,False
-66.5,61.5,False
-71.5,49.5,False
-76.5,33.5,False
-81.5,17.5,False
418.5,75.5,False
420.0,69.0,True
408.5,68.5,False
403.5,83.5,False
398.5,101.5,False
393.5,119.5,False
388.5,134.5,False
383.5,143.5,False
378.5,143.5,False
373.5,131.5,False
368.5,115.5,False
363.5,99.5,False
358.5,83.5,False
353.5,67.5,False
355.0,61.0,True
343.5,60.5,False
338.5,75.5,False
333.5,93.5,False
328.5,111.5,False
323.5,126.5,False
318.5,135.5,False
313.5,135.5,False
308.5,123.5,False
303.5,107.5,False
298.5,91.5,False
300.0,85.0,True
288.5,84.5,False
283.5,99.5,False
278.5,117.5,False
273.5,135.5,False
268.5,150.5,False
263.5,159.5,False
258.5,159.5,False
253.5,147.5,False
248.5,131.5,False
243.5,115.5,False
238.5,99.5,False
233.5,83.5,False
231.0,71.5,False
230.0,61.0,False
221.0,39.5,False
213.5,19.5,False
208.5,1.5,False
205.5,-14.5,False
204.5,-28.0,False
205.0,-40.0,False
195.0,-51.0,True
183.5,-51.5,False
178.5,-36.5,False
173.5,-18.5,False
168.5,-0.5,False
163.5,14.5,False
158.5,23.5,False
153.5,23.5,False
148.5,11.5,False
143.5,-4.5,False
138.5,-20.5,False
133.5,-36.5,False
135.0,-43.0,True
123.5,-43.5,False
118.5,-28.5,False
113.5,-10.5,False
108.5,7.5,False
103.5,22.5,False
98.5,31.5,False
93.5,31.5,False
88.5,19.5,False
83.5,3.5,False
78.5,-12.5,False
80.0,-19.0,True
68.5,-19.5,False
63.5,-4.5,False
58.5,13.5,False
53.5,31.5,False
48.5,46.5,False
43.5,55.5,False
38.5,55.5,False
33.5,43.5,False
28.5,27.5,False
23.5,11.5,False
18.5,-4.5,False
13.5,-20.5,False
11.0,-32.5,False
10.0,-43.0,True
-1.5,-43.5,False
-6.5,-28.5,False
-11.5,-10.5,False
-16.5,7.5,False
-21.5,22.5,False
-26.5,31.5,False
-31.5,31.5,False
-36.5,19.5,False
-41.5,3.5,False
-46.5,-12.5,False
-51.5,-28.5,False
-50.0,-35.0,True
-61.5,-35.5,False
-66.5,-20.5,False
-71.5,-2.5,False
-76.5,15.5,False
-81.5,30.5,False
418.5,11.5,False
413.5,11.5,False
408.5,-0.5,False
410.0,-7.0,True
398.5,-7.5,False
393.5,7.5,False
388.5,25.5,False
383.5,43.5,False
378.5,58.5,False
373.5,67.5,False
368.5,67.5,False
363.5,55.5,False
358.5,39.5,False
360.0,33.0,True
348.5,32.5,False
343.5,47.5,False
338.5,65.5,False
333.5,83.5,False
328.5,98.5,False
323.5,107.5,False
318.5,107.5,False
313.5,95.5,False
308.5,79.5,False
303.5,63.5,False
298.5,47.5,False
293.5,31.5,False
291.0,19.5,False
290.0,9.0,True
278.5,8.5,False
273.5,23.5,False
268.5,41.5,False
263.5,59.5,False
258.5,74.5,False
253.5,83.5,False
248.5,83.5,False
243.5,71.5,False
238.5,55.5,False
233.5,39.5,False
228.5,23.5,False
223.5,7.5,False
221.0,-4.5,False
220.0,-15.0,True
208.5,-15.5,False
203.5,-0.5,False
198.5,17.5,False
193.5,35.5,False
188.5,50.5,False
183.5,59.5,False
178.5,59.5,False
173.5,47.5,False
168.5,31.5,False
163.5,15.5,False
158.5,-0.5,False
153.5,-16.5,False
155.0,-23.0,True
143.5,-23.5,False
138.5,-8.5,False
133.5,9.5,False
128.5,27.5,False
123.5,42.5,False
118.5,51.5,False
113.5,51.5,False
108.5,39.5,False
103.5,23.5,False
98.5,7.5,False
93.5,-8.5,False
95.0,-15.0,True
83.5,-15.5,False
78.5,-0.5,False
73.5,17.5,False
68.5,35.5,False
63.5,50.5,False
58.5,59.5,False
53.5,59.5,False
48.5,47.5,False
43.5,31.5,False
38.5,15.5,False
33.5,-0.5,False
28.5,-16.5,False
26.0,-28.5,False
25.0,-39.0,True
13.5,-39.5,False
8.5,-24.5,False
3.5,-6.5,False
-1.5,11.5,False
-6.5,26.5,False
-11.5,35.5,False
-16.5,35.5,False
-21.5,23.5,False
-26.5,7.5,False
-31.5,-8.5,False
-36.5,-24.5,False
-41.5,-40.5,False
-40.0,-47.0,True
-51.5,-47.5,False
-56.5,-32.5,False
-61.5,-14.5,False
-66.5,3.5,False
-71.5,18.5,False
-76.5,27.5,False
-81.5,27.5,False
418.5,-312.5,False
413.5,-328.5,False
415.0,-335.0,True
403.5,-335.5,False
398.5,-320.5,False
393.5,-302.5,False
388.5,-284.5,False
383.5,-269.5,False
378.5,-260.5,False
373.5,-260.5,False
368.5,-272.5,False
363.5,-288.5,False
358.5,-304.5,False
360.0,-311.0,True
348.5,-311.5,False
343.5,-296.5,False
338.5,-278.5,False
333.5,-260.5,False
328.5,-245.5,False
323.5,-236.5,False
318.5,-236.5,False
313.5,-248.5,False
308.5,-264.5,False
303.5,-280.5,False
298.5,-296.5,False
300.0,-303.0,True
288.5,-303.5,False
283.5,-288.5,False
278.5,-270.5,False
273.5,-252.5,False
268.5,-237.5,False
263.5,-228.5,False
258.5,-228.5,False
253.5,-240.5,False
248.5,-256.5,False
243.5,-272.5,False
245.0,-279.0,True
233.5,-279.5,False
228.5,-264.5,False
223.5,-246.5,False
218.5,-228.5,False
220.0,-204.0,True
208.5,-204.5,False
203.5,-189.5,False
198.5,-171.5,False
193.5,-153.5,False
195.0,-129.0,True
183.5,-129.5,False
178.5,-114.5,False
173.5,-96.5,False
175.0,-69.0,True
163.5,-69.5,False
158.5,-54.5,False
153.5,-36.5,False
148.5,-18.5,False
143.5,-3.5,False
138.5,5.5,False
133.5,5.5,False
128.5,-6.5,False
123.5,-22.5,False
118.5,-38.5,False
113.5,-54.5,False
115.0,-61.0,True
103.5,-61.5,False
98.5,-46.5,False
93.5,-28.5,False
88.5,-10.5,False
83.5,4.5,False
78.5,13.5,False
73.5,13.5,False
68.5,1.5,False
63.5,-14.5,False
58.5,-30.5,False
60.0,-37.0,True
48.5,-37.5,False
43.5,-22.5,False
38.5,-4.5,False
33.5,13.5,False
28.5,28.5,False
23.5,37.5,False
18.5,37.5,False
13.5,25.5,False
8.5,9.5,False
3.5,-6.5,False
-1.5,-22.5,False
0.0,-29.0,True
-11.5,-29.5,False
-16.5,-14.5,False
-21.5,3.5,False
-26.5,21.5,False
-31.5,36.5,False
-36.5,45.5,False
-41.5,45.5,False
-46.5,33.5,False
-51.5,17.5,False
-56.5,1.5,False
-61.5,-14.5,False
-60.0,-21.0,True
-71.5,-21.5,False
-76.5,-6.5,False
-81.5,11.5,False
418.5,25.5,False
413.5,40.5,False
408.5,49.5,False
403.5,49.5,False
398.5,37.5,False
393.5,21.5,False
388.5,5.5,False
383.5,-10.5,False
378.5,-26.5,False
376.0,-38.5,False
375.0,-49.0,False
366.0,-70.5,False
358.5,-90.5,False
353.5,-108.5,False
355.0,-113.0,True
343.5,-113.5,False
338.5,-98.5,False
333.5,-80.5,False
328.5,-62.5,False
323.5,-47.5,False
318.5,-38.5,False
313.5,-38.5,False
308.5,-50.5,False
303.5,-66.5,False
298.5,-82.5,False
293.5,-98.5,False
288.5,-114.5,False
286.0,-126.5,False
285.0,-137.0,False
276.0,-158.5,False
268.5,-178.5,False
263.5,-196.5,False
260.5,-212.5,False
259.5,-226.0,False
260.0,-238.0,False
250.0,-249.0,True
238.5,-249.5,False
233.5,-234.5,False
228.5,-216.5,False
223.5,-198.5,False
225.0,-174.0,True
213.5,-174.5,False
208.5,-159.5,False
203.5,-141.5,False
198.5,-123.5,False
200.0,-99.0,True
188.5,-99.5,False
183.5,-84.5,False
178.5,-66.5,False
173.5,-48.5,False
175.0,-24.0,True
163.5,-24.5,False
158.5,-9.5,False
153.5,8.5,False
148.5,26.5,False
143.5,41.5,False
138.5,50.5,False
133.5,50.5,False
128.5,38.5,False
123.5,22.5,False
118.5,6.5,False
113.5,-9.5,False
108.5,-25.5,False
110.0,-32.0,True
98.5,-32.5,False
93.5,-17.5,False
88.5,0.5,False
83.5,18.5,False
78.5,33.5,False
73.5,42.5,False
68.5,42.5,False
63.5,30.5,False
58.5,14.5,False
53.5,-1.5,False
48.5,-17.5,False
43.5,-33.5,False
45.0,-40.0,True
33.5,-40.5,False
28.5,-25.5,False
23.5,-7.5,False
18.5,10.5,False
13.5,25.5,False
8.5,34.5,False
3.5,34.5,False
-1.5,22.5,False
-6.5,6.5,False
-11.5,-9.5,False
-16.5,-25.5,False
-21.5,-41.5,False
-20.0,-48.0,True
-31.5,-48.5,False
-36.5,-33.5,False
-41.5,-15.5,False
-46.5,2.5,False
-51.5,17.5,False
-56.5,26.5,False
-61.5,26.5,False
-66.5,14.5,False
-71.5,-1.5,False
-76.5,-17.5,False
-81.5,-33.5,False
425.0,54.0,True
413.5,53.5,False
408.5,68.5,False
403.5,86.5,False
398.5,104.5,False
393.5,119.5,False
388.5,128.5,False
383.5,128.5,False
378.5,116.5,False
373.5,100.5,False
368.5,84.5,False
363.5,68.5,False
358.5,52.5,False
360.0,46.0,True
348.5,45.5,False
343.5,60.5,False
338.5,78.5,False
333.5,96.5,False
328.5,111.5,False
323.5,120.5,False
318.5,120.5,False
313.5,108.5,False
308.5,92.5,False
303.5,76.5,False
298.5,60.5,False
300.0,54.0,True
288.5,53.5,False
283.5,68.5,False
278.5,86.5,False
273.5,104.5,False
268.5,119.5,False
263.5,128.5,False
258.5,128.5,False
253.5,116.5,False
248.5,100.5,False
243.5,84.5,False
238.5,68.5,False
233.5,52.5,False
231.0,40.5,False
230.0,30.0,False
221.0,8.5,False
213.5,-11.5,False
208.5,-29.5,False
210.0,-34.0,True
198.5,-34.5,False
193.5,-19.5,False
188.5,-1.5,False
183.5,16.5,False
178.5,31.5,False
173.5,40.5,False
168.5,40.5,False
163.5,28.5,False
158.5,12.5,False
153.5,-3.5,False
148.5,-19.5,False
150.0,-26.0,True
138.5,-26.5,False
133.5,-11.5,False
128.5,6.5,False
123.5,24.5,False
118.5,39.5,False
113.5,48.5,False
108.5,48.5,False
103.5,36.5,False
98.5,20.5,False
93.5,4.5,False
88.5,-11.5,False
83.5,-27.5,False
85.0,-34.0,True
73.5,-34.5,False
68.5,-19.5,False
63.5,-1.5,False
58.5,16.5,False
53.5,31.5,False
48.5,40.5,False
43.5,40.5,False
38.5,28.5,False
33.5,12.5,False
28.5,-3.5,False
23.5,-19.5,False
18.5,-35.5,False
20.0,-42.0,True
8.5,-42.5,False
3.5,-27.5,False
-1.5,-9.5,False
-6.5,8.5,False
-11.5,23.5,False
-16.5,32.5,False
-21.5,32.5,False
-26.5,20.5,False
-31.5,4.5,False
-36.5,-11.5,False
-41.5,-27.5,False
-46.5,-43.5,False
-49.0,-55.5,False
-50.0,-66.0,True
-61.5,-66.5,False
-66.5,-51.5,False
-71.5,-33.5,False
-76.5,-15.5,False
-81.5,-0.5,False
418.5,34.5,False
413.5,34.5,False
408.5,22.5,False
403.5,6.5,False
398.5,-9.5,False
393.5,-25.5,False
395.0,-32.0,True
383.5,-32.5,False
378.5,-17.5,False
373.5,0.5,False
368.5,18.5,False
363.5,33.5,False
358.5,42.5,False
353.5,42.5,False
348.5,30.5,False
343.5,14.5,False
338.5,-1.5,False
333.5,-17.5,False
328.5,-33.5,False
330.0,-40.0,True
318.5,-40.5,False
313.5,-25.5,False
308.5,-7.5,False
303.5,10.5,False
298.5,25.5,False
293.5,34.5,False
288.5,34.5,False
283.5,22.5,False
278.5,6.5,False
273.5,-9.5,False
268.5,-25.5,False
270.0,-32.0,True
258.5,-32.5,False
253.5,-17.5,False
248.5,0.5,False
243.5,18.5,False
238.5,33.5,False
233.5,42.5,False
228.5,42.5,False
223.5,30.5,False
218.5,14.5,False
213.5,-1.5,False
208.5,-17.5,False
203.5,-33.5,False
205.0,-40.0,True
193.5,-40.5,False
188.5,-25.5,False
183.5,-7.5,False
178.5,10.5,False
173.5,25.5,False
168.5,34.5,False
163.5,34.5,False
158.5,22.5,False
153.5,6.5,False
148.5,-9.5,False
143.5,-25.5,False
138.5,-41.5,False
140.0,-48.0,True
128.5,-48.5,False
123.5,-33.5,False
118.5,-15.5,False
113.5,2.5,False
108.5,17.5,False
103.5,26.5,False
98.5,26.5,False
93.5,14.5,False
88.5,-1.5,False
83.5,-17.5,False
78.5,-33.5,False
80.0,-40.0,True
68.5,-40.5,False
63.5,-25.5,False
58.5,-7.5,False
53.5,10.5,False
48.5,25.5,False
43.5,34.5,False
38.5,34.5,False
33.5,22.5,False
28.5,6.5,False
23.5,-9.5,False
18.5,-25.5,False
13.5,-41.5,False
15.0,-48.0,True
3.5,-48.5,False
-1.5,-33.5,False
-6.5,-15.5,False
-11.5,2.5,False
-16.5,17.5,False
-21.5,26.5,False
-26.5,26.5,False
-31.5,14.5,False
-36.5,-1.5,False
-35.0,-8.0,True
-46.5,-8.5,False
-51.5,6.5,False
-56.5,24.5,False
-61.5,42.5,False
-66.5,57.5,False
-71.5,66.5,False
-76.5,66.5,False
-81.5,54.5,False
418.5,260.5,False
413.5,244.5,False
408.5,228.5,False
403.5,212.5,False
405.0,206.0,True
393.5,205.5,False
388.5,220.5,False
383.5,238.5,False
378.5,256.5,False
373.5,271.5,False
368.5,280.5,False
363.5,280.5,False
358.5,268.5,False
353.5,252.5,False
348.5,236.5,False
343.5,220.5,False
338.5,204.5,False
340.0,198.0,True
328.5,197.5,False
323.5,212.5,False
318.5,230.5,False
313.5,248.5,False
308.5,263.5,False
303.5,272.5,False
298.5,272.5,False
293.5,260.5,False
288.5,244.5,False
283.5,228.5,False
278.5,212.5,False
273.5,196.5,False
271.0,184.5,False
270.0,174.0,True
258.5,173.5,False
253.5,188.5,False
248.5,206.5,False
243.5,224.5,False
238.5,239.5,False
233.5,248.5,False
228.5,248.5,False
223.5,236.5,False
218.5,220.5,False
213.5,204.5,False
208.5,188.5,False
203.5,172.5,False
201.0,160.5,False
200.0,150.0,False
191.0,128.5,False
183.5,108.5,False
178.5,90.5,False
175.5,74.5,False
174.5,61.0,False
175.0,49.0,False
170.0,33.0,False
165.0,17.0,False
160.0,1.0,False
150.0,-10.0,True
138.5,-10.5,False
133.5,4.5,False
128.5,22.5,False
123.5,40.5,False
118.5,55.5,False
113.5,64.5,False
108.5,64.5,False
103.5,52.5,False
98.5,36.5,False
93.5,20.5,False
88.5,4.5,False
83.5,-11.5,False
81.0,-23.5,False
80.0,-34.0,True
68.5,-34.5,False
63.5,-19.5,False
58.5,-1.5,False
53.5,16.5,False
48.5,31.5,False
43.5,40.5,False
38.5,40.5,False
33.5,28.5,False
28.5,12.5,False
23.5,-3.5,False
18.5,-19.5,False
20.0,-26.0,True
8.5,-26.5,False
3.5,-11.5,False
-1.5,6.5,False
-6.5,24.5,False
-11.5,39.5,False
-16.5,48.5,False
-21.5,48.5,False
-26.5,36.5,False
-31.5,20.5,False
-36.5,4.5,False
-41.5,-11.5,False
-46.5,-27.5,False
-45.0,-34.0,True
-56.5,-34.5,False
-61.5,-19.5,False
-66.5,-1.5,False
-71.5,16.5,False
-76.5,31.5,False
-81.5,40.5,False
418.5,-262.5,False
413.5,-274.5,False
408.5,-290.5,False
403.5,-306.5,False
398.5,-322.5,False
393.5,-338.5,False
391.0,-350.5,False
390.0,-361.0,True
378.5,-361.5,False
373.5,-346.5,False
368.5,-328.5,False
363.5,-310.5,False
358.5,-295.5,False
353.5,-286.5,False
348.5,-286.5,False
343.5,-298.5,False
338.5,-314.5,False
333.5,-330.5,False
328.5,-346.5,False
323.5,-362.5,False
321.0,-374.5,False
320.0,-385.0,True
308.5,-385.5,False
303.5,-370.5,False
298.5,-352.5,False
293.5,-334.5,False
288.5,-319.5,False
283.5,-310.5,False
278.5,-310.5,False
273.5,-322.5,False
268.5,-338.5,False
270.0,-345.0,True
258.5,-345.5,False
253.5,-330.5,False
248.5,-312.5,False
243.5,-294.5,False
245.0,-270.0,True
233.5,-270.5,False
228.5,-255.5,False
223.5,-237.5,False
225.0,-210.0,True
213.5,-210.5,False
208.5,-195.5,False
203.5,-177.5,False
198.5,-159.5,False
200.0,-135.0,True
188.5,-135.5,False
183.5,-120.5,False
178.5,-102.5,False
173.5,-84.5,False
175.0,-60.0,True
163.5,-60.5,False
158.5,-45.5,False
153.5,-27.5,False
148.5,-9.5,False
143.5,5.5,False
138.5,14.5,False
133.5,14.5,False
128.5,2.5,False
123.5,-13.5,False
125.0,-20.0,True
113.5,-20.5,False
108.5,-5.5,False
103.5,12.5,False
98.5,30.5,False
93.5,45.5,False
88.5,54.5,False
83.5,54.5,False
78.5,42.5,False
73.5,26.5,False
68.5,10.5,False
63.5,-5.5,False
58.5,-21.5,False
60.0,-28.0,True
48.5,-28.5,False
43.5,-13.5,False
38.5,4.5,False
33.5,22.5,False
28.5,37.5,False
23.5,46.5,False
18.5,46.5,False
13.5,34.5,False
8.5,18.5,False
3.5,2.5,False
-1.5,-13.5,False
0.0,-20.0,True
-11.5,-20.5,False
-16.5,-5.5,False
-21.5,12.5,False
-26.5,30.5,False
-31.5,45.5,False
-36.5,54.5,False
-41.5,54.5,False
-46.5,42.5,False
-51.5,26.5,False
-56.5,10.5,False
-61.5,-5.5,False
-66.5,-21.5,False
-65.0,-28.0,True
-76.5,-28.5,False
-81.5,-13.5,False
418.5,321.5,False
413.5,339.5,False
408.5,354.5,False
403.5,363.5,False
398.5,363.5,False
393.5,351.5,False
388.5,335.5,False
383.5,319.5,False
378.5,303.5,False
380.0,297.0,True
368.5,296.5,False
363.5,311.5,False
358.5,329.5,False
353.5,347.5,False
348.5,362.5,False
343.5,371.5,False
338.5,371.5,False
333.5,359.5,False
328.5,343.5,False
323.5,327.5,False
318.5,311.5,False
320.0,305.0,True
308.5,304.5,False
303.5,319.5,False
298.5,337.5,False
293.5,355.5,False
288.5,370.5,False
283.5,379.5,False
278.5,379.5,False
273.5,367.5,False
268.5,351.5,False
263.5,335.5,False
258.5,319.5,False
253.5,303.5,False
251.0,291.5,False
250.0,281.0,False
241.0,259.5,False
233.5,239.5,False
228.5,221.5,False
225.5,205.5,False
224.5,192.0,False
225.0,180.0,False
220.0,164.0,False
215.0,148.0,False
210.0,132.0,False
205.0,116.0,False
200.0,100.0,False
195.0,84.0,False
190.0,68.0,False
185.0,52.0,False
180.0,36.0,False
170.0,25.0,True
158.5,24.5,False
153.5,39.5,False
148.5,57.5,False
143.5,75.5,False
138.5,90.5,False
133.5,99.5,False
128.5,99.5,False
123.5,87.5,False
118.5,71.5,False
113.5,55.5,False
108.5,39.5,False
103.5,23.5,False
101.0,11.5,False
100.0,1.0,False
95.0,-15.0,True
83.5,-15.5,False
78.5,-0.5,False
73.5,17.5,False
68.5,35.5,False
63.5,50.5,False
58.5,59.5,False
53.5,59.5,False
48.5,47.5,False
43.5,31.5,False
38.5,15.5,False
33.5,-0.5,False
28.5,-16.5,False
26.0,-28.5,False
25.0,-39.0,True
13.5,-39.5,False
8.5,-24.5,False
3.5,-6.5,False
-1.5,11.5,False
-6.5,26.5,False
-11.5,35.5,False
-16.5,35.5,False
-21.5,23.5,False
-26.5,7.5,False
-31.5,-8.5,False
-36.5,-24.5,False
-35.0,-31.0,True
-46.5,-31.5,False
-51.5,-16.5,False
-56.5,1.5,False
-61.5,19.5,False
-66.5,34.5,False
-71.5,43.5,False
-76.5,43.5,False
-81.5,31.5,False
418.5,-62.5,False
413.5,-78.5,False
415.0,-85.0,True
403.5,-85.5,False
398.5,-70.5,False
393.5,-52.5,False
388.5,-34.5,False
383.5,-19.5,False
378.5,-10.5,False
373.5,-10.5,False
375.0,-13.0,True
363.5,-13.5,False
358.5,1.5,False
353.5,19.5,False
348.5,37.5,False
350.0,62.0,True
338.5,61.5,False
333.5,76.5,False
328.5,94.5,False
330.0,122.0,True
318.5,121.5,False
313.5,136.5,False
308.5,154.5,False
303.5,172.5,False
298.5,187.5,False
293.5,196.5,False
288.5,196.5,False
283.5,184.5,False
278.5,168.5,False
273.5,152.5,False
268.5,136.5,False
263.5,120.5,False
261.0,108.5,False
260.0,98.0,False
251.0,76.5,False
243.5,56.5,False
238.5,38.5,False
235.5,22.5,False
234.5,9.0,False
230.0,2.0,True
218.5,1.5,False
213.5,16.5,False
208.5,34.5,False
203.5,52.5,False
198.5,67.5,False
193.5,76.5,False
188.5,76.5,False
183.5,64.5,False
178.5,48.5,False
173.5,32.5,False
168.5,16.5,False
163.5,0.5,False
161.0,-11.5,False
160.0,-22.0,False
155.0,-38.0,True
143.5,-38.5,False
138.5,-23.5,False
133.5,-5.5,False
128.5,12.5,False
123.5,27.5,False
118.5,36.5,False
113.5,36.5,False
108.5,24.5,False
103.5,8.5,False
98.5,-7.5,False
100.0,-14.0,True
88.5,-14.5,False
83.5,0.5,False
78.5,18.5,False
73.5,36.5,False
68.5,51.5,False
63.5,60.5,False
58.5,60.5,False
53.5,48.5,False
48.5,32.5,False
43.5,16.5,False
38.5,0.5,False
33.5,-15.5,False
31.0,-27.5,False
30.0,-38.0,True
18.5,-38.5,False
13.5,-23.5,False
8.5,-5.5,False
3.5,12.5,False
-1.5,27.5,False
-6.5,36.5,False
-11.5,36.5,False
-16.5,24.5,False
-21.5,8.5,False
-26.5,-7.5,False
-31.5,-23.5,False
-36.5,-39.5,False
-35.0,-46.0,True
-46.5,-46.5,False
-51.5,-31.5,False
-56.5,-13.5,False
-61.5,4.5,False
-66.5,19.5,False
-71.5,28.5,False
-76.5,28.5,False
-81.5,16.5,False
418.5,70.5,False
413.5,54.5,False
408.5,38.5,False
410.0,32.0,True
398.5,31.5,False
393.5,46.5,False
388.5,64.5,False
383.5,82.5,False
378.5,97.5,False
373.5,106.5,False
368.5,106.5,False
363.5,94.5,False
358.5,78.5,False
353.5,62.5,False
355.0,56.0,True
343.5,55.5,False
338.5,70.5,False
333.5,88.5,False
328.5,106.5,False
323.5,121.5,False
325.0,140.0,True
313.5,139.5,False
308.5,154.5,False
303.5,172.5,False
298.5,190.5,False
293.5,205.5,False
288.5,214.5,False
283.5,214.5,False
278.5,202.5,False
273.5,186.5,False
268.5,170.5,False
263.5,154.5,False
258.5,138.5,False
256.0,126.5,False
255.0,116.0,False
246.0,94.5,False
238.5,74.5,False
